income,age,hh_size,employed,assets,loan_amount,credit_score,subsidy,urban,region,default
54186.32436349461,59,5,1,90564.21361413259,23468.25414723254,521.3307375408616,0,0,west,0
25484.850131605912,28,2,0,47351.03026908378,10176.201436079848,593.7034118437413,0,1,south,0
56203.79763445359,27,3,1,137618.12366590646,28041.492536719234,649.3010974628565,0,1,east,0
33703.70038050675,25,3,1,59214.43170752451,34035.308997445645,370.7614400019656,0,0,west,0
15194.955240975367,28,4,1,10159.699923027134,20352.940203553044,419.82103866844284,0,1,east,0
60478.61665678018,51,4,1,85132.37548303578,21684.513847426257,503.5101693493368,0,1,north,0
41414.882867302746,23,5,1,100817.42037605555,29174.583858140282,440.31335929025767,0,1,east,1
71571.38551980128,39,5,1,86362.77448515651,14064.242464227003,606.5570832530997,1,0,west,0
68403.3912744965,26,1,1,70616.36447592142,9337.611903528432,739.6349171614661,0,0,south,0
68799.88443503206,40,3,1,97087.99573723291,16748.33979174546,791.024377606813,0,1,north,0
81220.05546207767,49,5,1,197664.4588763895,37334.03741305816,488.574224160567,0,1,north,0
59077.78197034561,43,1,1,133454.76405500935,11887.123012541419,689.0404422703813,0,1,east,0
39454.37025818926,54,1,0,61147.69746146333,46387.195975406146,300.0,0,1,east,1
43003.364912469,54,2,1,45598.95585391327,17304.34854878464,570.9797261989661,0,1,east,0
63745.8555274495,55,3,1,85030.03542120331,5304.600587429547,766.2840806270428,0,1,north,0
42023.71572891617,37,3,1,88162.85968168698,15480.14328198958,553.3335007655235,0,0,east,0
69258.10002676256,42,4,1,68247.11590848655,16637.25837539541,559.044212036295,0,1,east,0
71124.08826193346,49,1,1,132156.25427662642,26011.97377917204,528.0096117924331,0,0,north,1
74055.90617708859,48,1,0,155536.57212764455,15934.51620639767,725.4566574287911,0,1,west,0
89707.04450523258,48,3,1,107764.84061306006,7637.558957879746,779.1874506601246,0,1,south,0
84113.46029591712,34,2,1,89414.02295257134,43836.744782274516,380.30707026294715,1,0,west,1
78247.45868547706,42,5,1,54867.73173145562,20617.11794447695,539.7078399988499,0,0,south,0
60844.92349256551,62,3,1,90324.80741085994,42041.431276259005,427.70520181705814,0,0,east,0
67766.35938331246,50,2,1,128082.77616570804,35434.21354227867,473.69942304393135,0,0,north,0
82665.19699389298,55,2,1,145708.0777899394,22056.916398829442,787.4209805615693,1,1,east,0
38902.19685841762,40,4,0,68430.02719994467,7406.468732886509,732.239138877407,0,1,north,0
38668.10123829741,34,2,0,86098.56705344569,16427.220938215876,657.3875570287563,0,0,east,0
61605.6315518647,27,4,1,62287.73115377997,16312.792892494817,717.0613672687867,0,1,east,0
76222.57069453373,51,1,1,157158.57083247512,19432.84826788486,715.4835680087541,0,0,east,0
38254.13141323996,69,5,1,90053.89310464615,8624.66306059586,655.8417838398726,0,0,south,0
71325.20324507693,28,2,1,150981.48680865768,9602.295585377338,763.9066783082098,0,1,north,0
51610.784598405546,26,3,0,59757.43641266033,49893.81518628676,300.0,0,1,south,1
67914.72990298201,26,5,1,90253.14527370947,40063.914035129725,312.5257092412405,1,1,east,1
43402.93287765306,57,1,1,65936.41745005404,45741.71350269689,300.0,0,1,south,0
72268.52349418706,64,4,1,133711.1315984811,24256.294408958158,596.7156789117369,0,1,east,0
32455.66673526693,60,2,1,28275.315588682228,26069.102784662984,537.2316181814731,0,1,west,1
105178.28162958073,37,2,1,231599.09680882175,46580.70498398744,454.1406654789142,0,1,east,1
27449.773888164542,49,3,1,45078.63055054935,16876.121257297033,597.8620346317085,1,0,west,1
80342.0218472547,54,2,1,185532.4145392303,20057.64328822122,739.7297180663759,1,1,east,0
64186.344975315806,46,1,0,36725.02771003888,39651.91141905723,332.7446301819814,0,0,north,1
41698.76960602109,53,3,1,77320.8691295379,17846.91198296971,636.2888427730597,0,1,west,0
51791.29428843842,49,4,0,38457.69019418541,11569.479095089504,697.1723938904634,0,1,east,0
58269.47593014353,40,2,1,78244.15934073628,37260.767124699494,480.0228267443862,0,0,east,1
42680.02861118884,60,1,1,50417.59041660003,6732.81978908737,762.7553717022082,0,1,south,0
76496.36203996527,65,1,1,187195.06761048493,32412.933656296253,561.1208595045223,0,1,east,0
73810.9365167125,64,4,1,45920.40178003745,40109.10794284672,476.79770636348724,0,0,south,0
78878.92728196995,45,3,1,137665.63952817608,43706.43709567474,367.26039666871947,0,1,west,1
37631.48892152768,30,4,1,45488.49412400016,13983.332361854884,617.5909198896453,1,0,west,0
73144.99552747204,52,3,1,154618.60057298443,19016.97726926066,723.0546095351375,0,1,west,0
59963.42225924019,68,4,1,113425.16125371594,22918.023170864217,587.8120074472249,0,1,south,0
33528.08790520656,24,5,1,52644.588959597175,30969.180894584268,391.0405687160076,0,0,south,0
52695.24708371041,58,4,1,104353.53095271246,40438.90672700207,366.71444353626816,0,0,west,1
45514.33940252433,45,2,1,76439.73506772939,28027.79918074206,514.9845193119198,1,0,east,0
31367.446900160303,31,1,1,54755.658956124884,44766.45525411441,300.0,1,1,north,1
28077.687380435542,56,2,1,25728.181943661082,15225.821591250797,657.4075699238416,0,1,south,1
73852.59281482379,28,1,1,121456.39153631985,24595.742953554636,612.2670479222118,0,0,south,0
78042.60571073162,35,5,1,92281.8286700901,28149.131709615893,455.46124626438325,0,0,west,0
66986.26854796735,64,2,1,118929.08363791295,43976.695674849754,380.63589001926215,0,0,west,1
89168.38435030219,57,3,1,197820.72116164913,15480.99478238835,717.0403892467863,0,1,south,0
18866.243174766234,58,1,1,40859.97335760711,16402.870991031596,476.1710161554605,0,1,south,1
31157.299266558104,34,5,1,41648.24449119363,45941.307986811174,345.81459076004006,0,1,north,0
49893.05478462028,47,1,1,114350.6889458505,10684.93283636365,645.4203879911272,1,1,south,0
73343.20825279517,22,1,0,116292.07185630905,41955.27958710387,375.71133446458145,0,0,north,1
90971.47081886399,60,1,0,141066.85897107815,30118.177076088698,660.7113752825918,1,1,south,0
34579.815911292666,33,3,1,39894.31042446504,15550.052912836807,677.88933617839,1,0,west,1
52564.93492877801,36,4,1,117247.47631383728,11629.502292609828,678.1691131335716,0,1,north,0
63396.8349244304,68,5,1,114899.7294318713,11985.452826792534,832.8717487696844,1,1,east,0
71403.12638929143,62,1,1,110617.30802247224,5381.0285126984,737.440997911621,0,0,north,0
31818.44988926403,54,3,1,73454.91337234968,14813.809432176298,601.0346757846194,1,0,east,0
51934.550475325326,59,2,1,111898.26473229304,43280.02912891849,339.3499602139505,1,1,south,1
42376.255950072205,30,1,1,24745.88010302401,19030.511580421175,540.0270684343744,0,0,west,1
12926.488736146712,34,1,1,20190.92077956151,30567.47074455689,364.62637608726584,1,1,east,0
52014.06372745939,49,5,1,74478.26242166519,24237.917271788803,584.901118230823,0,0,north,0
77225.44357803161,41,3,1,122941.20795396114,40284.739442795275,541.3306279305357,0,0,west,0
74375.32721243062,33,3,1,153369.41991052413,17409.11384156337,789.3177286509932,0,0,east,0
74439.1324385963,39,1,1,99443.24245783934,27013.107378835277,605.9212051710231,0,0,north,0
47920.23975292049,56,1,1,88749.6212837362,43894.43317468803,338.80211361986454,0,0,west,0
63542.84042715229,64,1,1,72406.67025143003,39299.229884315915,425.62211266364704,0,1,south,1
62814.5256721778,39,1,1,116364.80493137978,38234.28663069599,420.47345622231796,1,0,west,0
55777.044259730734,59,1,1,91848.57148526525,23301.721012406433,577.4965675472231,1,1,north,0
25774.957120532432,57,3,1,27916.158035790497,11683.320288747445,493.138114190814,0,0,north,1
93382.87160636293,37,2,1,184842.88901158702,13403.344060634956,825.1275505114386,0,1,south,0
53800.70963083089,69,2,1,81318.11097290568,31608.162612509503,529.7106222096103,0,1,south,1
54298.39442851659,63,5,1,89837.08495576834,49896.641444238354,300.0,0,1,north,0
46392.32648582722,29,5,1,63198.316979974625,7484.413125276844,664.5907215810428,1,1,south,1
54002.93096984723,50,4,0,125948.23053335567,21314.998759622333,651.7026978608551,1,0,north,1
65367.14337294757,49,5,1,144886.3981180514,27706.084270756015,612.335833810908,0,1,north,0
63346.72140599882,47,2,1,111106.55260261348,25047.121113881585,541.7300600010187,0,0,south,0
54495.2518622926,26,3,1,29969.885335440045,11245.39588061412,675.178505372889,0,1,east,1
96434.39787344815,42,2,1,206045.55022172528,14125.775806618425,839.2494644833051,1,0,north,0
78180.6939770421,55,1,1,162422.5223756794,25679.71486456898,554.4281348940012,0,1,west,0
46852.31521733895,39,1,1,51622.75199232582,9791.434218669632,697.9038315437388,0,1,east,0
64140.40381039878,44,1,1,76798.62612187112,35360.70490406436,465.6904184444715,0,1,east,1
48381.58066222035,49,3,1,25070.890865786216,16947.281125967165,505.7595840168395,0,0,north,0
80537.88936938772,44,2,1,197431.43878322985,30036.446254384344,616.9998280468864,0,0,east,0
69225.68719985877,44,1,1,124524.9521577689,21905.127808997742,645.6730344917494,1,1,west,0
70305.97298187934,42,4,1,173629.87212276322,12431.410396368485,717.0104475303499,0,0,north,0
51102.03562269933,66,2,0,82754.78413306462,47527.364522881246,356.9339526384574,0,0,south,0
50944.63464458994,64,4,0,66537.72309834794,25885.37346962993,477.2424913410153,0,1,north,1
72544.17506349509,52,4,1,147637.94710530736,45798.78748165008,435.0725535385765,0,1,west,1
61146.05122267359,45,5,1,58037.09702461391,25046.42592380555,521.4426322253066,0,1,west,0
53110.93431835833,40,4,1,104678.19844071496,48863.79919871673,435.6126894682859,0,0,east,0
79670.904695117,59,2,0,150257.57166617524,20088.116675929145,727.2793470855063,1,0,west,0
17707.170431015,46,1,1,40817.98036012185,49058.87915509135,300.0,0,1,north,0
31584.764542100987,43,2,1,70490.00909960679,27904.340075677104,476.4836487541373,1,0,west,0
75723.11610620665,32,2,0,168307.03857551556,26431.23273683292,666.6704527212873,0,1,east,0
78977.71009992898,59,1,0,83446.95033220825,32757.71680077024,485.71915915507327,0,1,south,1
14629.130949170889,41,3,1,13234.010361650544,9609.397061650583,633.7630878982778,0,1,east,0
67050.18819936646,50,5,1,78396.25762287152,27114.211820891178,661.0147644189326,0,1,south,0
73584.29438142752,65,5,1,171993.86677994908,23620.64595052474,653.7161518540333,0,1,south,0
63539.47105786845,54,2,1,84448.37722573598,5148.242765886179,750.8349400827229,0,0,north,0
117949.0656899112,68,5,1,162728.5637767396,47594.054401466805,425.6484594852275,1,1,west,1
51893.50533671284,47,3,1,124613.56708468495,18686.429914690227,604.6547929326111,1,0,west,0
43321.38995608847,58,2,1,64865.542233997454,13767.562779923494,660.2024456974909,0,1,south,0
76374.78300278861,35,5,1,153286.3008491486,40363.424762443276,506.0454948149011,1,1,south,1
73135.47051855146,51,1,1,50378.58175562982,15457.407941750991,605.941464809195,0,0,west,0
51360.13144638625,28,4,1,110337.95600390581,26221.066305217446,522.3923523612615,0,1,south,0
40972.66539333252,33,1,0,80346.95403755702,23202.39752227682,486.11075055539186,0,1,north,1
37274.7169470245,46,5,1,54974.967127232056,5565.611979309802,721.881298274554,0,0,south,0
86301.10733389485,58,5,1,66735.59728264842,41822.223915358634,458.5399939738863,0,0,west,0
64532.98023017094,24,3,1,67894.17195502114,43033.36526995802,486.7943554766903,1,1,west,0
53258.7821072097,23,5,1,88092.37908767999,30007.995651745434,504.9066934629441,0,1,north,1
73130.16263144779,64,5,1,91842.87979367653,9149.442290681178,759.161661038658,0,1,east,0
42613.0964910575,43,3,1,55931.96980723807,37429.94142936793,405.1932132729564,0,1,west,0
45819.20600146103,28,3,0,38033.93204039476,37497.01382512406,394.6185919318761,1,1,west,0
64350.64414394357,49,5,1,88458.6543402091,26096.97596706416,398.5669336765119,0,1,west,0
41523.53062461913,51,5,1,25608.35338371645,34837.1688487817,434.05249278296753,0,1,north,0
47557.21767808989,24,4,1,64957.87768697647,14966.366028871384,575.2035235122448,0,1,south,1
35803.03135393729,63,5,1,88811.30078157473,34661.2665859619,454.9093734246468,0,0,east,0
68713.54358343175,34,4,0,104543.82745656536,45308.183602087534,490.5047369701915,0,1,west,1
80465.7189606296,40,5,1,102710.17673320204,16025.05447108641,655.0160053235015,0,1,east,1
111221.13339213852,26,5,1,121399.96791263255,32600.168850001264,561.03475524431,0,1,north,1
75102.0608072462,38,5,1,44316.529556233596,8229.071359184372,793.1957325417243,0,0,north,0
68194.05630298419,40,1,1,76265.33056003271,21479.760194894126,570.5928327309881,0,1,south,1
50886.88041849187,59,5,1,65267.88480875745,11340.265809428176,615.9918682722342,0,1,east,0
71501.35312093969,40,5,1,174863.0427272998,20984.79739552219,674.8703206393981,0,0,north,0
51034.56174982706,62,4,1,93847.92692316884,14999.864136118718,646.9306888771985,0,1,west,1
77534.29616242365,34,2,1,92595.98487631357,27603.604773959938,593.8945074315046,0,0,north,0
60158.23738572755,36,1,0,69000.56993706383,19333.948182536355,542.8349937052961,0,1,west,0
75213.1283054207,46,2,0,157892.42285212435,33127.65749531385,552.5663801195565,0,0,west,1
52804.37431861585,31,1,1,104021.96820009807,6032.880231241407,797.0741038184027,0,1,west,0
55649.650922829824,48,3,1,57566.67975399759,24471.18988302048,517.3609741510815,0,0,east,1
58326.517029567636,58,3,1,139482.84980736914,36531.85807147899,476.8924422908756,1,1,east,1
47241.928633697506,38,4,1,93360.22094954342,39169.13550407391,434.1424614201144,0,1,west,1
68700.99484228186,54,2,1,73626.18181383397,37863.13307885252,436.13048102222274,0,1,south,0
60699.52443184832,49,3,1,59180.90874700702,29464.99537639313,544.6902936348928,0,0,east,0
83849.02384997347,47,3,1,113433.44960128413,24884.682233858235,539.5043963949815,1,1,east,1
77116.44780384263,49,3,1,98906.88730978411,41231.3705821461,460.7498594804697,0,0,south,0
78095.9630017475,32,2,1,145614.68133094168,33755.599480703575,566.6634317773846,0,1,north,1
58623.88117382841,54,2,1,87973.31262286227,40295.27337597341,310.1592054916541,0,1,south,0
86467.18885539488,32,1,0,189889.75070516256,43634.73527572002,462.8765737882731,0,0,east,1
56199.845307275085,21,5,1,85701.60739821086,26904.24174500475,634.484725172221,1,1,north,0
108165.20108793941,53,3,0,215959.74586135364,42029.501464557135,540.3845073752314,0,0,west,0
5000.0,42,2,1,7533.903094782432,20741.60716782933,429.0437339631083,1,1,east,1
35075.96054476332,35,3,1,35681.32368486231,16674.35192430277,547.3480800191566,0,1,east,0
75487.13641998555,51,4,1,47848.480916525936,38845.776496770915,300.0,0,0,south,1
69188.8265435028,61,3,1,82145.81847711808,35322.65527919831,469.93764459985346,1,0,north,0
80668.12894782981,45,1,0,77269.4193971773,43887.97960742428,507.5470236580011,1,0,south,0
51670.86845096101,59,3,1,77668.18770819326,29072.325596317274,399.5001540509398,0,0,south,0
97958.55534387584,54,2,1,193805.70226457802,42193.73083662574,493.4434564984848,0,1,west,0
49108.66714505489,54,3,1,82878.89459001365,41802.93875614503,306.80019422490267,0,0,north,0
81400.77865070262,37,5,1,151496.57588713642,15173.80367709152,764.124837024392,0,1,east,0
61045.81252438159,35,2,1,108901.97090723157,5314.259015490909,790.9567561005911,0,0,west,0
56339.69406496716,45,2,1,90314.01340166382,36487.47240056684,565.0953319141195,0,0,east,0
59718.81275817768,66,4,1,86445.85434724332,21595.923076098556,568.4819077859704,1,1,east,0
97512.34446304374,50,2,1,162573.38013383502,45525.56215969771,544.2575650024601,1,1,east,1
57267.79089869702,33,3,1,139737.37394196095,22284.47526524928,635.2779436379424,0,0,west,0
67708.70565536672,28,4,1,103623.34100771013,16032.492663095654,696.136347642808,0,1,south,0
91790.15069343039,48,3,1,63332.86859555985,7953.608705892542,741.8783722654858,0,0,north,0
54223.42012301045,47,2,1,71629.28323879487,11262.154770493407,713.2727770779791,0,1,north,0
74880.56352208192,44,5,0,65942.92625121494,36939.58827479462,562.4911948126766,0,0,west,0
76644.87755442361,68,1,0,64198.17557319445,11401.694126929937,716.745898386145,0,1,north,0
26828.668628454652,53,5,1,26447.205106456167,37406.07812731831,371.2034693603791,0,0,south,1
77430.55257437292,25,2,1,150322.83884742935,7349.154450265303,744.6035329693258,0,0,north,0
49612.77357322444,25,4,1,73063.73284206055,17170.299969391734,587.7150869721027,1,0,east,0
58849.43770521925,58,1,1,133369.83098717456,5617.807398364122,817.0926935160993,0,1,west,0
66818.23411512873,44,3,1,141237.30288619985,45248.76221994533,427.1199346946476,0,1,north,1
65039.819164399225,67,2,1,154751.64947146265,14009.847594182058,660.9365662107035,0,1,south,0
81921.56452622476,42,2,1,149828.94337129284,11402.36266963906,810.9746990069015,0,1,west,0
51870.62187537299,49,5,1,65620.58048612725,7412.980603722522,744.5400694414096,0,0,north,1
83729.24130857205,27,3,1,55502.96098688945,10254.162888368171,631.2138292257441,0,1,west,0
30433.21432879518,47,4,1,32972.58033719835,8571.678347709647,591.2944306928841,0,1,north,0
75156.11016597267,67,2,1,154287.383941623,24191.82300781221,687.4675499433197,0,0,west,0
49990.09944499068,46,3,1,104591.01675517941,49109.716450277796,308.0860384325269,0,0,east,0
59449.80259441007,27,1,0,147072.87232640284,26321.118814788697,488.2677695395708,0,0,west,1
52333.567011331674,42,1,1,112253.3331756925,43725.93254909309,345.50594407204113,0,1,south,0
89558.4328547696,57,1,1,217779.0494504738,19467.419862721097,720.2317523357987,0,1,south,0
133388.533628684,64,5,0,273704.1531439839,23762.029707141784,850.0,0,1,east,0
64025.44185880961,21,1,1,37322.89342716154,8261.365197129238,710.0085728776519,0,1,west,0
56219.01262440639,35,2,1,65653.88067864478,44485.35343214318,337.0553466925576,1,1,west,0
96687.9615606996,28,4,0,208004.9943346593,6515.742491767527,850.0,0,1,south,0
84113.45860156493,36,4,0,163197.01439711684,27048.954677682224,675.6024476131455,1,1,south,0
57988.757052838075,24,5,1,90720.56768473626,21440.876767024205,644.1103000689548,0,1,north,0
57346.95269554403,25,2,1,132866.9485571819,23249.36111126888,744.0491295725772,1,0,east,0
42669.49316554301,33,3,1,81342.33856082016,32062.256147152188,404.3965547585591,0,1,west,0
65986.20943078851,39,2,1,119124.28902793373,25410.323670098052,556.6677643900077,0,1,north,1
88871.33234423678,23,5,1,62039.65567822354,48665.043400414426,334.7718778814175,0,1,west,0
59492.09804690756,43,3,1,127002.24051501372,46352.31343820997,453.37431861612134,0,1,west,1
55721.296439738115,60,2,1,126335.91928536461,44686.051231034806,300.0,0,0,west,0
47091.68974143885,68,5,1,65719.37222288323,14741.93876550234,659.5626054090159,0,1,west,0
71254.41266758663,26,2,1,99178.93302240796,29796.98080068481,484.4599871174961,0,0,north,0
76401.81432779948,48,4,1,186396.0239443804,32935.78589720707,592.2185023812821,0,1,north,0
49435.71839863272,56,4,1,59199.074890225784,39879.36438246728,420.80843647808047,0,1,east,0
74456.14564927614,35,1,1,139602.66025903483,13205.016007804077,763.1088142639429,0,1,west,0
44774.75396684206,36,5,1,73254.1623076889,14698.563402399528,640.244255734521,0,0,west,0
47283.25881485545,33,1,0,51808.778978738796,9967.09984154045,648.6177306923574,0,0,east,0
71731.34563051056,46,4,1,86272.16478903897,15314.969437633248,733.1476758277364,0,1,east,0
60664.64101523464,66,2,0,76346.81002945539,37098.25975924605,422.4737272958064,0,1,north,0
84026.08171505053,45,5,1,143787.75094539646,47356.54623696619,340.82621015776647,0,0,north,0
72588.31926894783,40,5,1,116596.12907624745,43508.44867880626,430.9308852432904,0,0,north,0
45575.920650254484,51,1,1,67394.42992848389,27124.129666624543,461.2545354543928,0,1,west,1
75532.95432430235,44,2,1,54714.92657626212,6321.343381215827,776.3557013591738,0,1,south,0
85649.50970095534,38,1,0,46552.00938166695,45880.16424920926,369.82656686744605,1,0,west,0
52238.867654177375,25,4,1,116504.04899475374,35925.828530740575,461.5794960697742,0,0,east,1
69618.78724998444,33,5,1,116957.05354640704,33753.19683564692,549.883484540859,0,0,west,1
53766.2272162283,38,3,1,114039.9391582505,11089.814803645302,681.4739506472282,1,0,west,0
67375.03246662613,25,4,1,36856.436159323435,34280.951306036564,458.0590921688366,1,1,west,0
78007.56350664867,62,3,1,109970.46976394246,34273.99292062449,475.77371543384464,0,0,south,0
31175.896458786818,32,2,0,70509.89572328671,19232.188006411696,562.9673075361549,0,1,south,0
66191.06074077573,33,4,1,116037.57640923075,44531.44113755467,503.62988162049623,0,0,west,0
62938.26646190902,21,1,1,111081.20765102605,22747.314616786327,635.1385547692478,0,1,east,0
37592.22315178919,41,5,1,52746.65559860675,21373.042682775078,447.05272216165525,1,1,north,0
73360.1116958799,55,3,1,41526.041612501445,33414.75871903992,478.79882007749444,0,1,south,0
50479.8197486882,60,5,0,79017.08547608048,7261.610895545398,690.5999598954714,0,0,south,0
61781.70648767751,22,4,1,61271.04099118055,37643.686664470166,442.91255158591554,1,1,north,0
85977.12899151239,45,4,1,112433.33643446176,38140.516303063116,474.6756409716923,0,0,north,0
51938.03878485192,28,4,1,107259.42598472531,21206.84228589429,564.0694146194037,0,0,south,0
57252.92905650573,26,2,1,80740.088948059,11833.300905135064,756.3131577476984,1,0,east,0
77810.49059264892,41,2,1,178401.61470279313,32686.960035168264,532.8635264110587,0,0,west,1
18072.64828697117,53,1,1,30361.819848838222,40020.49221373157,300.0,0,1,west,0
80675.0386197018,48,2,1,75340.12850829418,28215.66958976646,449.4086831851532,0,0,west,1
21220.549116848735,27,4,1,46644.63264567621,17181.13670094421,577.5625984408533,1,0,north,0
67275.39154544825,45,4,1,146904.48397654406,34963.22627085571,534.5256996650983,0,1,south,0
53681.38577621934,31,2,1,37155.22889714265,45946.38238272971,366.75614823418636,0,0,east,1
59795.58777257529,46,1,1,107748.31891675311,10068.825323550904,688.3332676467553,0,1,north,0
55327.02151234083,47,5,1,61211.808908572675,32125.43882729728,410.87430621237064,0,0,west,0
55898.29041461562,62,3,1,131222.90381583577,27824.37465494033,499.8657567490899,1,0,north,0
76944.06491711723,25,1,1,91648.43271783245,33429.82080238064,489.9441062121189,0,0,south,0
48869.30134466816,25,2,1,92601.41150551691,34834.317915975065,462.0929896473125,0,1,south,0
74250.39366285472,66,3,1,90173.31401136082,35648.48270418951,523.4266525289678,1,0,west,0
51725.54136573961,32,5,1,56565.232196309735,18819.48899080536,569.0311738404143,0,1,west,1
48948.81260634298,42,5,1,66378.62295357286,22878.673932005404,580.4827225185736,0,0,south,0
42493.812183447866,67,5,1,26880.266462976026,37179.86589310419,386.1889779718493,1,0,south,1
93500.39415519033,63,5,0,194176.12332259255,27062.888261835295,664.9800208402133,0,0,east,0
31316.06690498285,38,1,1,24949.28613551658,41166.067441501684,300.0,0,1,east,0
80135.10087846043,64,2,1,125590.7979361539,46240.744108160085,406.89679895025256,0,0,north,0
78407.1745500635,58,3,1,172016.3955146328,30276.965205347195,574.3506182654587,0,1,north,1
52679.04558632919,24,3,1,65837.30841243743,26969.809317585972,606.2638568556581,1,0,north,0
44471.750460228955,33,1,1,48557.389033932704,44313.91148841687,371.7254645370861,1,0,south,1
45256.83702102353,36,4,1,80633.88029401274,9874.766328756614,627.1113525987981,0,1,north,0
45775.341985014304,65,1,1,31982.44996699731,15052.390522095597,618.5239965066139,1,0,east,0
56356.40330094207,47,3,1,54263.25700239669,11944.67374182248,583.2685436389642,1,0,east,0
79497.36458690416,21,4,0,86881.99948863723,38869.16627867966,448.2655532037353,0,1,north,1
16723.13137376536,47,4,1,17720.402610477457,6659.715695628134,676.1014570910144,0,0,west,0
40567.64407404984,30,1,1,25990.314377911294,33783.793844047264,380.77485444397547,1,1,west,1
89738.46577870383,57,1,1,222259.4635723113,14816.413245201351,768.4722317183218,1,0,east,0
65194.27218258236,57,2,1,141393.2934041299,36347.01158316367,467.5634902707675,0,0,west,0
63576.47301483872,63,3,1,48571.56208184566,44310.96722001853,300.0,0,1,north,0
67518.53565366364,22,5,1,158141.26070865765,17110.084068405107,660.770846378763,0,0,south,0
79922.31199954267,67,5,1,88692.02095458566,34690.019316854115,546.7516224908749,0,1,north,1
58261.3278210423,64,5,1,43841.847121810504,23683.398355323603,571.9031370655753,0,1,north,1
60111.65198430509,29,2,1,125324.44035611172,39297.82351139401,439.70184570578084,0,1,east,0
55909.41728506187,61,1,0,128703.01807947867,40714.17723134206,514.798464945599,0,1,south,0
89377.05626383734,48,5,1,143760.5314265547,45140.27837138923,485.1713226606357,0,0,north,0
43297.82846584018,27,2,1,37057.1736059045,39777.576139757584,300.0,1,1,west,0
73605.58283604181,66,2,1,135759.85739527398,7643.152998449718,755.7200423014605,0,1,south,0
30608.138311564708,41,5,1,26377.17034819712,35833.465509543836,300.0,0,1,north,1
75774.05301987729,47,3,1,146575.94781111224,19695.476737093282,646.850817834995,0,1,south,0
80384.07948391253,35,4,0,101411.48518196179,18273.331987154626,686.8108389884076,0,1,east,0
68499.11522237389,30,5,1,152786.9754186239,31582.26499862818,531.0373373817749,0,1,east,0
44690.27591853281,22,3,1,75139.27164730954,29227.634254616394,406.402237298167,0,0,west,0
61027.83745040258,25,5,1,124422.98500532642,18703.177739455372,655.5258711422471,1,0,west,0
20041.957708812988,32,5,1,47403.69210016144,25997.647539435668,332.55024633065614,0,0,east,0
76684.54613729418,27,3,1,112101.06941423049,14937.575377369865,808.3379976163094,0,1,west,0
71689.01154116765,39,3,1,129659.32333948543,11068.378059175266,743.8067012534717,0,1,north,0
72917.97349742167,31,5,1,90990.30857302558,26267.497672942533,635.0362466112738,0,0,north,0
76872.93579952737,50,1,0,52260.42324209659,48819.60630440186,300.0,1,1,west,0
74991.23812430906,48,4,1,163028.6535740058,8403.25628667936,756.8422281392375,0,1,south,0
64993.22308432635,36,5,0,143357.2761229931,19337.783368445933,675.4889458030954,0,1,north,0
74556.12606705488,66,3,1,136001.4945834343,39399.797035965275,521.5320611688062,0,1,west,0
26492.055316239414,57,4,1,61844.553877241255,22517.037297005874,502.5918209421628,0,0,east,0
35861.57262719287,30,3,1,37566.786068317306,9230.233917184934,652.2492884882978,1,1,west,0
40279.811870475634,63,4,0,81651.24917512125,20237.5863301125,628.9194492206094,0,1,south,0
73103.01756177517,32,1,0,155886.23791221215,42956.32379723639,377.7502837958311,0,1,north,0
44959.08756980224,21,2,1,78447.37515911424,26518.073849935245,544.7730503119885,0,1,north,1
55121.64032782182,47,1,0,73988.15502055566,31862.554065578683,477.6592204822432,0,1,north,0
66068.77777249714,22,4,1,73582.28641691849,41577.95599779859,397.130722634135,0,0,west,0
22917.037341822317,56,2,1,19340.963819950946,36294.71405528384,336.9107525778327,0,0,east,0
49670.08252984417,38,3,1,63565.07131999982,49148.20651755327,314.61696969999053,0,0,west,1
83151.91657808333,35,3,0,170003.30186306493,20841.983547267984,703.6646687731817,0,1,north,0
63603.927631769824,43,4,1,78224.87971115875,33002.380881631325,339.85478333143175,0,0,south,0
81488.22685673129,44,1,0,44920.95986567309,5180.185969301853,793.2658078052488,1,1,west,0
81354.24094073805,51,5,1,190705.164622201,30096.754603144433,609.1774801357067,0,1,south,0
83768.72262993918,57,5,1,45436.06218203138,21080.686474361868,607.3316151660472,0,1,south,0
56022.128471009935,47,5,1,49069.799867080575,48076.930523869065,324.2195348380884,1,1,west,1
41890.080750516885,40,4,1,57438.38204435402,49006.366128119174,300.0,1,0,north,1
91143.69738636339,27,5,1,128920.0888117725,48648.085858156766,393.54089064918963,1,1,south,1
74536.35093984398,48,4,0,64879.66179375444,22176.090424622562,537.6918836041413,0,1,south,0
92361.50016633788,43,1,1,228238.58593043513,25053.776632421635,693.5489350068966,1,1,south,0
60800.35355467186,41,3,1,104787.4594972637,49201.67833400524,336.54681407729583,1,1,east,0
13566.221387761449,38,4,0,21057.006499788284,45278.321655649714,336.1942676034161,0,1,south,0
46760.608620915824,32,3,0,50475.4572673518,17810.749020650976,595.577216648277,0,0,west,0
62571.94539207279,41,5,1,83912.74997059462,21740.793753288257,659.5513171891362,0,0,east,0
23243.01585349739,61,3,1,28081.083769002464,20737.192100758526,564.1019979081498,0,1,south,1
92956.17110366277,66,1,0,49928.629589408934,31109.92684807663,630.9113164863218,0,1,south,1
